A,X1,X2,Y
cat_0,0.4967141530112327,1.3993554365860021,-0.4855713160146581
cat_0,-0.13826430117118466,0.9246336829127688,-0.06588173254135941
cat_0,0.6476885381006925,0.05963036992017413,-0.7216880301978746
cat_0,1.5230298564080254,-0.6469367777055739,-0.2203522217687951
cat_0,-0.23415337472333597,0.6982233136135899,-1.8472076730647602
cat_0,-0.23413695694918055,0.3934853854217496,0.22922855022019548
cat_0,1.5792128155073915,0.8951932200277323,0.24864607891573662
cat_0,0.7674347291529088,0.6351718016819695,-0.6768279779847028
cat_0,-0.4694743859349521,1.0495527153193351,0.7172535013708433
cat_0,0.5425600435859647,-0.535235211560568,0.9383026208290981
cat_0,-0.46341769281246226,1.3173940656343257,-1.5221622270867878
cat_0,-0.46572975357025687,0.19759960469239965,-0.789537793454
cat_0,0.24196227156603412,2.0752608726252655,-0.5374200353681683
cat_0,-1.913280244657798,-0.6891878180895679,-1.2001499073836013
cat_0,-1.7249178325130328,1.7359638031652493,0.8305794389969701
cat_0,-0.5622875292409727,0.1979107834626478,-0.230263813350636
cat_0,-1.0128311203344238,-0.6514180036144483,-0.430939753705498
cat_0,0.3142473325952739,-0.48388583405432156,-2.0208262145526583
cat_0,-0.9080240755212109,-0.32034730819432017,0.5125808918376733
cat_0,-1.4123037013352915,0.4241659464019164,-1.3380721703468101
cat_0,1.465648768921554,0.5228354880354996,0.2587810559620336
cat_0,-0.22577630048653566,-0.573700003938579,0.19742930751568022
cat_0,0.06752820468792384,-0.02435459226098284,1.3649759570813451
cat_0,-1.4247481862134568,2.1422703586118637,-1.2370681818792715
cat_0,-0.5443827245251827,1.7275431701007113,-2.9011961112632725
cat_0,0.11092258970986608,0.4363236696740321,0.2385741706920847
cat_0,-1.1509935774223028,0.03800347816820029,1.6892121715854433
cat_0,0.37569801834567196,0.1200313267182613,1.2885192874458307
cat_0,-0.600638689918805,0.6135179727304166,0.21094734355578695
cat_0,-0.2916937497932768,-1.0227925651984056,-0.6230848171312156
cat_0,-0.6017066122293969,-0.2573765374233451,0.7212142816720362
cat_0,1.8522781845089378,-1.6685840738775894,-0.9551767886413338
cat_0,-0.013497224737933921,0.39922312260527926,0.5149303591429538
cat_0,-1.0577109289559004,0.647195939702741,0.4644186602413109
cat_0,0.822544912103189,-0.483186462299374,1.0941457524792613
cat_0,-1.2208436499710222,1.5739867632900328,2.794974350242979
cat_0,0.2088635950047554,-1.2257656630023412,0.29072576037900844
cat_0,-1.9596701238797756,-1.4643748802098202,-0.8513681261164583
cat_0,-1.3281860488984305,0.22445181855997204,-0.1359477352258403
cat_0,0.19686123586912352,1.0470983026121545,-1.6446799510409904
cat_0,0.7384665799954104,1.6839276914578687,-0.45247370394373027
cat_0,0.1713682811899705,-0.45888426286894,-0.43803403628100096
cat_0,-0.11564828238824053,1.0786808334312956,-0.427785142830287
cat_0,-0.3011036955892888,-0.03850846950070721,0.11839365552472239
cat_0,-1.4785219903674274,-0.17262729994081963,-0.9875348614130253
cat_0,-0.7198442083947086,0.8836599374866724,1.1374122402336677
cat_0,-0.4606387709597875,0.6523228784134196,0.019375475663560307
cat_0,1.0571222262189157,-1.5763921569842494,-0.0612273142151478
cat_0,0.3436182895684614,1.4765403497258958,-0.14587885258348213
cat_0,-1.763040155362734,1.3800913541474515,0.1168958037374509
cat_0,0.324083969394795,-0.6255627015095294,0.7949503914561613
cat_0,-0.38508228041631654,0.39580353343740904,-0.8660580904087911
cat_0,-0.6769220003059587,0.4940301862827388,-0.6764056704775787
cat_0,0.6116762888408679,0.2606737658239071,-0.21649102331018716
